LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,j,dag,nshd_c,tpr_c,size
1.0,0.01,0.0,0.1,84,7,8.1333,0.0902,255
1.0,0.01,0.0,0.1,84,8,7.9333,0.0939,245
1.0,0.01,0.0,0.1,84,9,8.5333,0.1343,283
1.0,0.01,0.0,0.1,84,10,7.9333,0.0891,247
1.0,0.01,0.0,0.1,84,11,9.0333,0.1143,280
1.0,0.01,0.0,0.1,84,12,7.6333,0.1044,249
1.0,0.01,0.0,0.1,84,13,7.4667,0.1394,251
1.0,0.01,0.0,0.1,84,14,7.7667,0.1362,257
1.0,0.01,0.0,0.1,84,15,6.7667,0.1005,219
1.0,0.01,0.0,0.1,84,16,7.3333,0.0819,232
1.0,0.01,0.0,0.1,84,17,7.8,0.096,250
1.0,0.01,0.0,0.1,84,18,7.5667,0.1111,243
1.0,0.01,0.0,0.1,84,19,8.4667,0.0974,267
1.0,0.01,0.0,0.1,84,20,8.6667,0.0687,262
1.0,0.01,0.0,0.1,84,21,7.7333,0.102,245
1.0,0.01,0.0,0.1,84,22,8.7333,0.1078,269
1.0,0.01,0.0,0.1,84,23,7.4667,0.0996,241
0.1,1.0,0.01,0.1,52,0,8.0,0.1308,260
0.1,1.0,0.01,0.1,52,1,7.3,0.1882,255
0.1,1.0,0.01,0.1,52,2,7.9,0.1445,263
0.1,1.0,0.01,0.1,52,3,7.7,0.1473,258
0.1,1.0,0.01,0.1,52,4,7.2667,0.1193,243
0.1,1.0,0.01,0.1,52,5,8.3667,0.1155,277
0.1,1.0,0.01,0.1,52,6,8.1333,0.1192,260
0.1,1.0,0.01,0.1,52,7,8.3,0.0992,262
0.1,1.0,0.01,0.1,52,8,7.9667,0.1413,269
0.1,1.0,0.01,0.1,52,9,7.9,0.1413,269
0.1,1.0,0.01,0.1,52,10,7.3,0.124,242
0.1,1.0,0.01,0.1,52,11,8.2333,0.1434,279
0.1,1.0,0.01,0.1,52,12,8.2667,0.1041,269
0.1,1.0,0.01,0.1,52,13,8.5,0.0916,262
0.1,1.0,0.01,0.1,52,14,7.8667,0.1298,262
0.1,1.0,0.01,0.1,52,15,7.8333,0.1077,260
0.1,1.0,0.01,0.1,52,16,7.8333,0.1055,256
0.1,1.0,0.01,0.1,52,17,7.9333,0.1236,267
0.1,1.0,0.01,0.1,52,18,8.4333,0.1022,274
0.1,1.0,0.01,0.1,52,19,7.9333,0.1174,264
0.1,1.0,0.01,0.1,52,20,7.9333,0.1284,257
0.1,1.0,0.01,0.1,52,21,7.5,0.1479,257
0.1,1.0,0.01,0.1,52,22,8.5667,0.1191,277
0.1,1.0,0.01,0.1,52,23,7.4,0.1245,249
0.1,10.0,0.01,0.0001,69,0,9.3,0.1433,321
0.1,10.0,0.01,0.0001,69,1,9.3,0.1662,331
0.1,10.0,0.01,0.0001,69,2,8.5667,0.1694,301
0.1,10.0,0.01,0.0001,69,3,9.7667,0.1273,330
0.1,10.0,0.01,0.0001,69,4,8.5667,0.0833,276
0.1,10.0,0.01,0.0001,69,5,8.9,0.119,294
0.1,10.0,0.01,0.0001,69,6,9.1667,0.1478,318
0.1,10.0,0.01,0.0001,69,7,9.1333,0.1465,314
0.1,10.0,0.01,0.0001,69,8,8.7333,0.1513,304
0.1,10.0,0.01,0.0001,69,9,9.5333,0.1187,320
0.1,10.0,0.01,0.0001,69,10,8.7,0.1176,289
0.1,10.0,0.01,0.0001,69,11,9.0333,0.1551,316
0.1,10.0,0.01,0.0001,69,12,7.8667,0.1402,271
0.1,10.0,0.01,0.0001,69,13,8.8667,0.116,293
0.1,10.0,0.01,0.0001,69,14,9.4,0.1362,323
0.1,10.0,0.01,0.0001,69,15,8.0333,0.1053,266
0.1,10.0,0.01,0.0001,69,16,8.4,0.1166,283
0.1,10.0,0.01,0.0001,69,17,8.3333,0.1272,283
0.1,10.0,0.01,0.0001,69,18,8.6,0.1342,298
0.1,10.0,0.01,0.0001,69,19,8.8667,0.1368,307
0.1,10.0,0.01,0.0001,69,20,9.7667,0.12,325
0.1,10.0,0.01,0.0001,69,21,9.0,0.1373,306
0.1,10.0,0.01,0.0001,69,22,8.7,0.1409,298
0.1,10.0,0.01,0.0001,69,23,8.2667,0.1429,287
100.0,0.1,0.0,0.01,263,0,7.7667,0.1642,274
100.0,0.1,0.0,0.01,263,1,7.6,0.1818,275
100.0,0.1,0.0,0.01,263,2,6.4667,0.1915,235
100.0,0.1,0.0,0.01,263,3,9.7667,0.1257,334
100.0,0.1,0.0,0.01,263,4,6.2667,0.1226,212
100.0,0.1,0.0,0.01,263,5,6.9333,0.1746,252
100.0,0.1,0.0,0.01,263,6,7.1,0.1551,245
100.0,0.1,0.0,0.01,263,7,7.5667,0.171,269
100.0,0.1,0.0,0.01,263,8,6.9333,0.1727,249
100.0,0.1,0.0,0.01,263,9,8.8,0.1395,301
100.0,0.1,0.0,0.01,263,10,6.5333,0.1306,222
100.0,0.1,0.0,0.01,263,11,8.6,0.152,296
100.0,0.1,0.0,0.01,263,12,6.1333,0.1719,221
100.0,0.1,0.0,0.01,263,13,8.4333,0.131,290
100.0,0.1,0.0,0.01,263,14,7.1667,0.1548,252
100.0,0.1,0.0,0.01,263,15,5.3333,0.1762,193
100.0,0.1,0.0,0.01,263,16,5.4333,0.1931,202
100.0,0.1,0.0,0.01,263,17,5.6,0.1765,204
100.0,0.1,0.0,0.01,263,18,5.7333,0.1796,206
100.0,0.1,0.0,0.01,263,19,5.9333,0.2072,222
100.0,0.1,0.0,0.01,263,20,8.4,0.1404,285
100.0,0.1,0.0,0.01,263,21,7.0333,0.1694,248
100.0,0.1,0.0,0.01,263,22,7.7667,0.1524,269
100.0,0.1,0.0,0.01,263,23,6.1667,0.1719,221
1.0,0.01,0.001,0.01,87,0,8.8667,0.1068,281
1.0,0.01,0.001,0.01,87,1,8.3333,0.1212,264
1.0,0.01,0.001,0.01,87,2,8.7333,0.0882,272
1.0,0.01,0.001,0.01,87,3,9.2,0.1076,288
1.0,0.01,0.001,0.01,87,4,7.9,0.0625,240
1.0,0.01,0.001,0.01,87,5,8.3667,0.0927,259
1.0,0.01,0.001,0.01,87,6,9.1667,0.0915,284
1.0,0.01,0.001,0.01,87,7,8.2667,0.1081,259
1.0,0.01,0.001,0.01,87,8,8.1333,0.082,256
1.0,0.01,0.001,0.01,87,9,8.9667,0.0993,282
1.0,0.01,0.001,0.01,87,10,7.9,0.0884,249
1.0,0.01,0.001,0.01,87,11,8.6333,0.1352,281
1.0,0.01,0.001,0.01,87,12,8.6,0.0849,271
1.0,0.01,0.001,0.01,87,13,8.4333,0.1004,269
1.0,0.01,0.001,0.01,87,14,8.7667,0.0727,275
1.0,0.01,0.001,0.01,87,15,8.4,0.0717,265
1.0,0.01,0.001,0.01,87,16,8.0,0.1273,267
1.0,0.01,0.001,0.01,87,17,8.3667,0.0549,255
1.0,0.01,0.001,0.01,87,18,8.3667,0.0488,246
1.0,0.01,0.001,0.01,87,19,8.2333,0.0888,259
1.0,0.01,0.001,0.01,87,20,7.5333,0.127,244
1.0,0.01,0.001,0.01,87,21,8.6,0.0926,270
1.0,0.01,0.001,0.01,87,22,8.3667,0.1077,260
1.0,0.01,0.001,0.01,87,23,7.9333,0.1024,254
100.0,0.1,0.001,0.001,266,0,6.4667,0.2302,252
100.0,0.1,0.001,0.001,266,1,6.7667,0.2118,255
100.0,0.1,0.001,0.001,266,2,4.5333,0.2652,181
100.0,0.1,0.001,0.001,266,3,9.3667,0.1281,320
100.0,0.1,0.001,0.001,266,4,4.4333,0.1438,153
100.0,0.1,0.001,0.001,266,5,5.5333,0.2105,209
100.0,0.1,0.001,0.001,266,6,5.3667,0.206,199
100.0,0.1,0.001,0.001,266,7,6.6333,0.1885,244
100.0,0.1,0.001,0.001,266,8,6.1333,0.1743,218
100.0,0.1,0.001,0.001,266,9,8.0333,0.1336,277
100.0,0.1,0.001,0.001,266,10,4.5667,0.1928,166
100.0,0.1,0.001,0.001,266,11,7.0333,0.2038,260
100.0,0.1,0.001,0.001,266,12,4.6667,0.2114,175
100.0,0.1,0.001,0.001,266,13,6.0667,0.1875,224
100.0,0.1,0.001,0.001,266,14,5.5667,0.1932,207
100.0,0.1,0.001,0.001,266,15,3.5,0.25,140
100.0,0.1,0.001,0.001,266,16,3.6667,0.2361,144
100.0,0.1,0.001,0.001,266,17,4.6333,0.193,171
100.0,0.1,0.001,0.001,266,18,4.3,0.2195,164
100.0,0.1,0.001,0.001,266,19,4.5,0.2299,174
100.0,0.1,0.001,0.001,266,20,7.0333,0.151,245
100.0,0.1,0.001,0.001,266,21,4.9,0.2304,191
100.0,0.1,0.001,0.001,266,22,6.9333,0.1741,247
100.0,0.1,0.001,0.001,266,23,4.1,0.2115,156
0.1,0.1,0.001,0.001,26,0,8.2,0.1486,276
0.1,0.1,0.001,0.001,26,1,7.6667,0.1855,275
0.1,0.1,0.001,0.001,26,2,8.1333,0.1661,289
0.1,0.1,0.001,0.001,26,3,8.0333,0.1547,278
0.1,0.1,0.001,0.001,26,4,8.1,0.1074,270
0.1,0.1,0.001,0.001,26,5,8.5,0.1404,292
0.1,0.1,0.001,0.001,26,6,8.1,0.1667,288
0.1,0.1,0.001,0.001,26,7,7.9333,0.169,284
0.1,0.1,0.001,0.001,26,8,7.7667,0.1691,272
0.1,0.1,0.001,0.001,26,9,8.4333,0.1312,282
0.1,0.1,0.001,0.001,26,10,7.3667,0.1336,247
0.1,0.1,0.001,0.001,26,11,8.4333,0.1633,294
0.1,0.1,0.001,0.001,26,12,7.9333,0.1392,273
0.1,0.1,0.001,0.001,26,13,7.8333,0.1192,260
0.1,0.1,0.001,0.001,26,14,7.6333,0.1654,272
0.1,0.1,0.001,0.001,26,15,7.7,0.1192,260
0.1,0.1,0.001,0.001,26,16,7.9667,0.1255,271
0.1,0.1,0.001,0.001,26,17,7.3667,0.1304,253
0.1,0.1,0.001,0.001,26,18,8.2333,0.1209,273
0.1,0.1,0.001,0.001,26,19,7.7333,0.1374,262
0.1,0.1,0.001,0.001,26,20,7.9333,0.1496,274
0.1,0.1,0.001,0.001,26,21,7.4333,0.1698,265
0.1,0.1,0.001,0.001,26,22,8.3,0.1533,287
0.1,0.1,0.001,0.001,26,23,7.8333,0.1273,267
10.0,0.01,0.1,0.001,174,0,8.7,0.1326,279
10.0,0.01,0.1,0.001,174,1,8.6,0.1246,281
10.0,0.01,0.1,0.001,174,2,8.5667,0.0913,263
10.0,0.01,0.1,0.001,174,3,8.4667,0.1222,270
10.0,0.01,0.1,0.001,174,4,8.0667,0.0732,246
10.0,0.01,0.1,0.001,174,5,8.6,0.1087,276
10.0,0.01,0.1,0.001,174,6,9.1667,0.0839,286
10.0,0.01,0.1,0.001,174,7,8.4333,0.1078,269
10.0,0.01,0.1,0.001,174,8,8.3,0.1306,268
10.0,0.01,0.1,0.001,174,9,8.9,0.0906,276
10.0,0.01,0.1,0.001,174,10,8.5333,0.0967,269
10.0,0.01,0.1,0.001,174,11,9.0333,0.1088,285
10.0,0.01,0.1,0.001,174,12,8.5333,0.0892,269
10.0,0.01,0.1,0.001,174,13,8.3333,0.1066,272
10.0,0.01,0.1,0.001,174,14,8.8,0.0912,274
10.0,0.01,0.1,0.001,174,15,8.2,0.0736,258
10.0,0.01,0.1,0.001,174,16,8.2667,0.1007,268
10.0,0.01,0.1,0.001,174,17,8.5333,0.0778,270
10.0,0.01,0.1,0.001,174,18,7.8667,0.125,256
10.0,0.01,0.1,0.001,174,19,8.6,0.0769,260
10.0,0.01,0.1,0.001,174,20,7.9333,0.1269,260
10.0,0.01,0.1,0.001,174,21,7.6333,0.14,250
10.0,0.01,0.1,0.001,174,22,8.7,0.1051,276
10.0,0.01,0.1,0.001,174,23,8.3667,0.1159,276
10.0,10.0,0.0,0.1,224,0,6.5333,0.2137,248
10.0,10.0,0.0,0.1,224,1,5.9667,0.2338,231
10.0,10.0,0.0,0.1,224,2,4.9667,0.2687,201
10.0,10.0,0.0,0.1,224,3,7.9667,0.1558,276
10.0,10.0,0.0,0.1,224,4,5.2667,0.1658,187
10.0,10.0,0.0,0.1,224,5,6.8,0.1741,247
10.0,10.0,0.0,0.1,224,6,6.0667,0.1814,215
10.0,10.0,0.0,0.1,224,7,6.2,0.1957,230
10.0,10.0,0.0,0.1,224,8,6.1,0.2018,228
10.0,10.0,0.0,0.1,224,9,6.9667,0.1653,248
10.0,10.0,0.0,0.1,224,10,6.1333,0.1535,215
10.0,10.0,0.0,0.1,224,11,6.9333,0.2115,260
10.0,10.0,0.0,0.1,224,12,5.7667,0.1762,210
10.0,10.0,0.0,0.1,224,13,6.4667,0.1602,231
10.0,10.0,0.0,0.1,224,14,6.5333,0.1645,231
10.0,10.0,0.0,0.1,224,15,5.1333,0.1397,179
10.0,10.0,0.0,0.1,224,16,5.0333,0.1749,183
10.0,10.0,0.0,0.1,224,17,5.2667,0.1897,195
10.0,10.0,0.0,0.1,224,18,4.8333,0.2077,183
10.0,10.0,0.0,0.1,224,19,5.4,0.196,199
10.0,10.0,0.0,0.1,224,20,6.4,0.1834,229
10.0,10.0,0.0,0.1,224,21,5.7,0.2028,212
10.0,10.0,0.0,0.1,224,22,5.9333,0.2133,225
10.0,10.0,0.0,0.1,224,23,5.7,0.1857,210
10.0,0.1,0.001,0.001,186,0,6.6333,0.2088,249
10.0,0.1,0.001,0.001,186,1,6.0667,0.2448,241
10.0,0.1,0.001,0.001,186,2,4.9,0.2714,199
10.0,0.1,0.001,0.001,186,3,7.6667,0.1709,275
10.0,0.1,0.001,0.001,186,4,4.9,0.1955,179
10.0,0.1,0.001,0.001,186,5,6.7667,0.1789,246
10.0,0.1,0.001,0.001,186,6,5.4333,0.199,201
10.0,0.1,0.001,0.001,186,7,6.3333,0.2254,244
10.0,0.1,0.001,0.001,186,8,6.1333,0.1903,226
10.0,0.1,0.001,0.001,186,9,7.0667,0.1732,254
10.0,0.1,0.001,0.001,186,10,6.2333,0.1521,217
10.0,0.1,0.001,0.001,186,11,7.0,0.2061,262
10.0,0.1,0.001,0.001,186,12,5.7,0.1779,208
10.0,0.1,0.001,0.001,186,13,6.8667,0.1423,239
10.0,0.1,0.001,0.001,186,14,6.5,0.1688,231
10.0,0.1,0.001,0.001,186,15,5.7667,0.1393,201
10.0,0.1,0.001,0.001,186,16,4.5333,0.2,170
10.0,0.1,0.001,0.001,186,17,4.9,0.1878,181
10.0,0.1,0.001,0.001,186,18,4.5,0.2241,174
10.0,0.1,0.001,0.001,186,19,5.3333,0.205,200
10.0,0.1,0.001,0.001,186,20,6.4,0.1888,233
10.0,0.1,0.001,0.001,186,21,5.6333,0.2248,218
10.0,0.1,0.001,0.001,186,22,6.4333,0.1925,239
10.0,0.1,0.001,0.001,186,23,5.6333,0.1923,208
0.1,0.01,0.01,0.1,12,0,8.5667,0.129,279
0.1,0.01,0.01,0.1,12,1,8.5,0.1136,273
0.1,0.01,0.01,0.1,12,2,7.9667,0.1148,244
0.1,0.01,0.01,0.1,12,3,8.3,0.1288,264
0.1,0.01,0.01,0.1,12,4,8.2333,0.0677,251
0.1,0.01,0.01,0.1,12,5,8.8333,0.0893,280
0.1,0.01,0.01,0.1,12,6,8.4,0.0916,262
0.1,0.01,0.01,0.1,12,7,8.3333,0.1161,267
0.1,0.01,0.01,0.1,12,8,7.9667,0.1315,251
0.1,0.01,0.01,0.1,12,9,8.1333,0.1343,268
0.1,0.01,0.01,0.1,12,10,8.4667,0.0802,262
0.1,0.01,0.01,0.1,12,11,8.9,0.1107,271
0.1,0.01,0.01,0.1,12,12,8.4,0.0817,257
0.1,0.01,0.01,0.1,12,13,7.7667,0.116,250
0.1,0.01,0.01,0.1,12,14,8.1333,0.1165,266
0.1,0.01,0.01,0.1,12,15,8.0667,0.0669,254
0.1,0.01,0.01,0.1,12,16,8.8,0.0625,272
0.1,0.01,0.01,0.1,12,17,8.1,0.0688,247
0.1,0.01,0.01,0.1,12,18,8.2667,0.0677,251
0.1,0.01,0.01,0.1,12,19,7.9,0.0705,241
0.1,0.01,0.01,0.1,12,20,8.3667,0.1141,263
0.1,0.01,0.01,0.1,12,21,7.7333,0.1029,243
0.1,0.01,0.01,0.1,12,22,9.0,0.0925,281
0.1,0.01,0.01,0.1,12,23,8.5,0.0855,269
10.0,10.0,0.01,0.01,231,0,8.5333,0.1688,308
10.0,10.0,0.01,0.01,231,1,8.8333,0.1745,321
10.0,10.0,0.01,0.01,231,2,7.2,0.2088,273
10.0,10.0,0.01,0.01,231,3,9.9,0.1294,340
10.0,10.0,0.01,0.01,231,4,7.1333,0.1336,247
10.0,10.0,0.01,0.01,231,5,7.5333,0.1599,269
10.0,10.0,0.01,0.01,231,6,8.8667,0.1538,312
10.0,10.0,0.01,0.01,231,7,8.8333,0.1619,315
10.0,10.0,0.01,0.01,231,8,8.4,0.1656,302
10.0,10.0,0.01,0.01,231,9,9.6,0.1254,327
10.0,10.0,0.01,0.01,231,10,7.4667,0.1423,260
10.0,10.0,0.01,0.01,231,11,8.6667,0.1645,310
10.0,10.0,0.01,0.01,231,12,7.0333,0.1594,251
10.0,10.0,0.01,0.01,231,13,7.5667,0.1412,262
10.0,10.0,0.01,0.01,231,14,8.5,0.15,300
10.0,10.0,0.01,0.01,231,15,5.7333,0.1691,207
10.0,10.0,0.01,0.01,231,16,6.5,0.1772,237
10.0,10.0,0.01,0.01,231,17,7.1333,0.1406,249
10.0,10.0,0.01,0.01,231,18,6.9,0.1619,247
10.0,10.0,0.01,0.01,231,19,8.1333,0.1528,288
10.0,10.0,0.01,0.01,231,20,8.3667,0.1502,293
10.0,10.0,0.01,0.01,231,21,7.6667,0.1844,282
10.0,10.0,0.01,0.01,231,22,8.1333,0.1603,287
10.0,10.0,0.01,0.01,231,23,6.9,0.1626,246
10.0,0.01,0.001,0.01,167,0,8.4667,0.1331,278
10.0,0.01,0.001,0.01,167,1,9.0667,0.1178,297
10.0,0.01,0.001,0.01,167,2,7.8667,0.1567,268
10.0,0.01,0.001,0.01,167,3,8.9667,0.1386,303
10.0,0.01,0.001,0.01,167,4,8.7333,0.0797,276
10.0,0.01,0.001,0.01,167,5,8.6667,0.1301,292
10.0,0.01,0.001,0.01,167,6,8.9333,0.1203,291
10.0,0.01,0.001,0.01,167,7,8.9667,0.0969,289
10.0,0.01,0.001,0.01,167,8,8.7667,0.125,288
10.0,0.01,0.001,0.01,167,9,9.3667,0.0997,301
10.0,0.01,0.001,0.01,167,10,8.3333,0.1004,269
10.0,0.01,0.001,0.01,167,11,9.6333,0.1254,319
10.0,0.01,0.001,0.01,167,12,8.9,0.0931,290
10.0,0.01,0.001,0.01,167,13,8.7333,0.073,274
10.0,0.01,0.001,0.01,167,14,8.6667,0.1099,282
10.0,0.01,0.001,0.01,167,15,8.3,0.0687,262
10.0,0.01,0.001,0.01,167,16,8.4667,0.1166,283
10.0,0.01,0.001,0.01,167,17,8.0333,0.0992,262
10.0,0.01,0.001,0.01,167,18,8.7333,0.0492,264
10.0,0.01,0.001,0.01,167,19,8.7667,0.0945,275
10.0,0.01,0.001,0.01,167,20,9.1,0.081,284
10.0,0.01,0.001,0.01,167,21,8.9333,0.0819,281
10.0,0.01,0.001,0.01,167,22,9.4333,0.1096,301
10.0,0.01,0.001,0.01,167,23,8.4333,0.1018,275
1.0,0.01,0.0,0.001,82,0,7.6667,0.1462,260
1.0,0.01,0.0,0.001,82,1,7.4,0.1648,261
1.0,0.01,0.0,0.001,82,2,6.4,0.1704,223
1.0,0.01,0.0,0.001,82,3,7.9667,0.1158,259
1.0,0.01,0.0,0.001,82,4,6.9333,0.1031,223
1.0,0.01,0.0,0.001,82,5,7.6667,0.1245,257
1.0,0.01,0.0,0.001,82,6,7.5333,0.1468,252
1.0,0.01,0.0,0.001,82,7,7.5333,0.139,259
1.0,0.01,0.0,0.001,82,8,7.9667,0.125,264
1.0,0.01,0.0,0.001,82,9,7.7,0.122,254
1.0,0.01,0.0,0.001,82,10,7.1333,0.0957,230
1.0,0.01,0.0,0.001,82,11,7.2667,0.1772,254
1.0,0.01,0.0,0.001,82,12,7.5333,0.1076,251
1.0,0.01,0.0,0.001,82,13,7.4333,0.126,246
1.0,0.01,0.0,0.001,82,14,8.0,0.109,266
1.0,0.01,0.0,0.001,82,15,6.4667,0.0957,209
1.0,0.01,0.0,0.001,82,16,6.9333,0.1169,231
1.0,0.01,0.0,0.001,82,17,7.2333,0.1296,247
1.0,0.01,0.0,0.001,82,18,7.0667,0.1218,238
1.0,0.01,0.0,0.001,82,19,7.4333,0.107,243
1.0,0.01,0.0,0.001,82,20,7.1,0.1429,238
1.0,0.01,0.0,0.001,82,21,7.0667,0.17,253
1.0,0.01,0.0,0.001,82,22,7.6667,0.1406,256
1.0,0.01,0.0,0.001,82,23,6.6,0.1472,231
100.0,10.0,0.001,0.001,306,0,9.8667,0.132,341
100.0,10.0,0.001,0.001,306,1,9.7,0.1594,345
100.0,10.0,0.001,0.001,306,2,8.6333,0.1704,311
100.0,10.0,0.001,0.001,306,3,10.2667,0.1203,349
100.0,10.0,0.001,0.001,306,4,7.4333,0.1151,252
100.0,10.0,0.001,0.001,306,5,8.4667,0.1448,297
100.0,10.0,0.001,0.001,306,6,10.2333,0.1485,357
100.0,10.0,0.001,0.001,306,7,10.1667,0.1268,347
100.0,10.0,0.001,0.001,306,8,9.2333,0.1555,328
100.0,10.0,0.001,0.001,306,9,10.6667,0.1114,359
100.0,10.0,0.001,0.001,306,10,8.3333,0.1232,284
100.0,10.0,0.001,0.001,306,11,9.5333,0.1593,339
100.0,10.0,0.001,0.001,306,12,8.0667,0.1362,279
100.0,10.0,0.001,0.001,306,13,8.5333,0.1301,292
100.0,10.0,0.001,0.001,306,14,9.7333,0.1361,338
100.0,10.0,0.001,0.001,306,15,6.5333,0.1552,232
100.0,10.0,0.001,0.001,306,16,8.3667,0.1315,289
100.0,10.0,0.001,0.001,306,17,8.4333,0.1306,291
100.0,10.0,0.001,0.001,306,18,8.0333,0.1336,277
100.0,10.0,0.001,0.001,306,19,10.3333,0.1124,347
100.0,10.0,0.001,0.001,306,20,10.9667,0.0942,361
100.0,10.0,0.001,0.001,306,21,9.2333,0.1402,321
100.0,10.0,0.001,0.001,306,22,9.7667,0.1212,330
100.0,10.0,0.001,0.001,306,23,6.9667,0.1613,248
0.1,0.1,0.0,0.001,22,0,6.9333,0.1862,247
0.1,0.1,0.0,0.001,22,1,6.6,0.2105,247
0.1,0.1,0.0,0.001,22,2,5.2667,0.2365,203
0.1,0.1,0.0,0.001,22,3,6.6667,0.1891,238
0.1,0.1,0.0,0.001,22,4,4.9,0.1696,171
0.1,0.1,0.0,0.001,22,5,5.7667,0.1923,208
0.1,0.1,0.0,0.001,22,6,6.6333,0.1814,237
0.1,0.1,0.0,0.001,22,7,7.0333,0.1687,249
0.1,0.1,0.0,0.001,22,8,5.7667,0.2113,213
0.1,0.1,0.0,0.001,22,9,7.0,0.1713,251
0.1,0.1,0.0,0.001,22,10,5.3667,0.1737,190
0.1,0.1,0.0,0.001,22,11,6.6667,0.2073,246
0.1,0.1,0.0,0.001,22,12,4.4,0.2335,167
0.1,0.1,0.0,0.001,22,13,6.0333,0.1675,209
0.1,0.1,0.0,0.001,22,14,5.6667,0.197,203
0.1,0.1,0.0,0.001,22,15,4.5667,0.1801,161
0.1,0.1,0.0,0.001,22,16,4.6333,0.2093,172
0.1,0.1,0.0,0.001,22,17,5.3667,0.1837,196
0.1,0.1,0.0,0.001,22,18,5.5667,0.191,199
0.1,0.1,0.0,0.001,22,19,5.9,0.1848,211
0.1,0.1,0.0,0.001,22,20,6.9,0.1721,244
0.1,0.1,0.0,0.001,22,21,5.3333,0.2319,207
0.1,0.1,0.0,0.001,22,22,6.6,0.1667,222
0.1,0.1,0.0,0.001,22,23,4.2333,0.2284,162
10.0,1.0,0.01,0.001,210,0,8.5,0.1612,304
10.0,1.0,0.01,0.001,210,1,8.5333,0.1821,313
10.0,1.0,0.01,0.001,210,2,6.8667,0.2146,261
10.0,1.0,0.01,0.001,210,3,10.0667,0.1322,348
10.0,1.0,0.01,0.001,210,4,7.2667,0.1349,252
10.0,1.0,0.01,0.001,210,5,8.4333,0.1365,293
10.0,1.0,0.01,0.001,210,6,8.6667,0.1508,305
10.0,1.0,0.01,0.001,210,7,8.7,0.1635,312
10.0,1.0,0.01,0.001,210,8,8.1667,0.1644,292
10.0,1.0,0.01,0.001,210,9,9.3,0.1335,322
10.0,1.0,0.01,0.001,210,10,7.3333,0.1479,257
10.0,1.0,0.01,0.001,210,11,8.4,0.1689,302
10.0,1.0,0.01,0.001,210,12,7.1667,0.1602,256
10.0,1.0,0.01,0.001,210,13,8.2667,0.1399,286
10.0,1.0,0.01,0.001,210,14,8.4667,0.1572,299
10.0,1.0,0.01,0.001,210,15,5.7667,0.1722,209
10.0,1.0,0.01,0.001,210,16,6.4333,0.1717,233
10.0,1.0,0.01,0.001,210,17,7.0,0.1434,244
10.0,1.0,0.01,0.001,210,18,7.2667,0.155,258
10.0,1.0,0.01,0.001,210,19,8.0,0.1519,283
10.0,1.0,0.01,0.001,210,20,8.6,0.149,302
10.0,1.0,0.01,0.001,210,21,7.7,0.1727,278
10.0,1.0,0.01,0.001,210,22,8.3,0.1512,291
10.0,1.0,0.01,0.001,210,23,6.5,0.1702,235
0.1,0.1,0.0,0.1,24,0,5.5,0.2043,186
0.1,0.1,0.0,0.1,24,1,6.0667,0.1546,194
0.1,0.1,0.0,0.1,24,2,5.4,0.142,169
0.1,0.1,0.0,0.1,24,3,5.7667,0.1551,187
0.1,0.1,0.0,0.1,24,4,5.0333,0.1111,153
0.1,0.1,0.0,0.1,24,5,5.7,0.1405,185
0.1,0.1,0.0,0.1,24,6,6.6,0.1026,195
0.1,0.1,0.0,0.1,24,7,5.7667,0.1397,179
0.1,0.1,0.0,0.1,24,8,5.7667,0.1444,180
0.1,0.1,0.0,0.1,24,9,6.2333,0.1123,187
0.1,0.1,0.0,0.1,24,10,4.6667,0.1438,146
0.1,0.1,0.0,0.1,24,11,5.8,0.1676,185
0.1,0.1,0.0,0.1,24,12,5.2,0.1257,167
0.1,0.1,0.0,0.1,24,13,4.8,0.2,160
0.1,0.1,0.0,0.1,24,14,5.6,0.1602,181
0.1,0.1,0.0,0.1,24,15,4.1,0.1145,131
0.1,0.1,0.0,0.1,24,16,5.1333,0.1132,159
0.1,0.1,0.0,0.1,24,17,4.4667,0.162,142
0.1,0.1,0.0,0.1,24,18,5.0,0.1118,152
0.1,0.1,0.0,0.1,24,19,4.8333,0.137,146
0.1,0.1,0.0,0.1,24,20,5.7333,0.1314,175
0.1,0.1,0.0,0.1,24,21,4.7667,0.1509,159
0.1,0.1,0.0,0.1,24,22,5.8333,0.1728,191
0.1,0.1,0.0,0.1,24,23,4.5,0.1301,146
100.0,10.0,0.001,0.1,308,0,6.6,0.2151,251
100.0,10.0,0.001,0.1,308,1,6.4667,0.2099,243
100.0,10.0,0.001,0.1,308,2,4.7667,0.2473,186
100.0,10.0,0.001,0.1,308,3,9.7333,0.1295,332
100.0,10.0,0.001,0.1,308,4,4.4667,0.1519,158
100.0,10.0,0.001,0.1,308,5,5.5667,0.1981,207
100.0,10.0,0.001,0.1,308,6,5.3333,0.199,196
100.0,10.0,0.001,0.1,308,7,6.3667,0.2017,238
100.0,10.0,0.001,0.1,308,8,5.6667,0.1932,207
100.0,10.0,0.001,0.1,308,9,8.1,0.1514,284
100.0,10.0,0.001,0.1,308,10,4.7667,0.1802,172
100.0,10.0,0.001,0.1,308,11,7.5667,0.1747,269
100.0,10.0,0.001,0.1,308,12,4.6667,0.2,175
100.0,10.0,0.001,0.1,308,13,7.0667,0.1621,253
100.0,10.0,0.001,0.1,308,14,5.5333,0.2029,207
