MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count
66,0.1,0.01,0,0.001,0,0,9,1.9047998305289977,29.08436902364095,57,2.8333333333333335,2.7666666666666666,0.22950819672131148,0.21052631578947367,140
66,0.1,0.01,0,0.0001,0,0,14,1.4192023354191934,2.9210063219070435,53,1.4666666666666666,1.5,0.5423728813559322,0.6226415094339622,274
66,0.1,0.01,0,0.1,0,0,5,2.7456547060320453,11.48776880900065,54,3.066666666666667,3.0,0.15789473684210525,0.12962962962962962,31
66,0.1,0.01,0,0.01,0,0,10,2.5086424581466185,6.704123417536418,55,2.8666666666666667,2.8,0.17647058823529413,0.12727272727272726,43
66,0.1,0.01,0,0.0001,0,0,15,1.1871561542634042,1.7822857896486919,45,0.8666666666666667,0.8,0.7142857142857143,0.6222222222222222,270
66,0.1,0.01,0.001,0.001,0,0,6,1.9226703951435704,6.719040870666504,54,2.8,2.7333333333333334,0.25,0.25925925925925924,160
66,0.1,0.01,0,0.001,0,0,10,1.302048687011965,4.838150540987651,54,1.7,1.6666666666666667,0.49019607843137253,0.4444444444444444,159
66,0.1,0.01,0,0.1,0,0,6,4.711170181151359,9.558921655019125,53,3.066666666666667,3.033333333333333,0.15625,0.16981132075471697,21
66,0.1,0.01,0,0.01,0,0,11,4.153369311363466,102.91543833414714,51,3.3666666666666667,3.3333333333333335,0.11764705882352941,0.13725490196078433,45
66,0.1,0.01,0,0.0001,0,0,16,1.542889868059466,2.634907285372416,48,1.3333333333333333,1.3,0.54,0.5416666666666666,281
66,0.1,0.01,0,0.001,0,0,11,2.263065822662846,20.780288537343342,55,2.533333333333333,2.566666666666667,0.3235294117647059,0.41818181818181815,160
66,0.1,0.01,0,0.01,0,0,12,1.6260335176221785,4.709184805552165,53,2.3666666666666667,2.3666666666666667,0.2830188679245283,0.2830188679245283,55
66,0.1,0.01,0.001,0.001,0,0,7,2.30420454471342,7.26706878344218,57,2.6333333333333333,2.6666666666666665,0.24193548387096775,0.2807017543859649,164
66,0.1,0.01,0,0.1,0,0,7,3.8080979701011413,22.95546531677246,52,3.1333333333333333,3.1,0.11290322580645161,0.11538461538461539,28
66,0.1,0.01,0,0.0001,0,0,17,1.2097862497452767,2.596862316131592,52,1.0666666666666667,1.1333333333333333,0.6530612244897959,0.6538461538461539,268
66,0.1,0.01,0,0.001,0,0,12,1.4797384200557586,4.473388433456421,55,2.1666666666666665,2.1,0.39622641509433965,0.34545454545454546,176
66,0.1,0.01,0,0.01,0,0,13,2.157833622347924,29.433196385701496,55,2.6666666666666665,2.6333333333333333,0.18867924528301888,0.16363636363636364,46
66,0.1,0.01,0,0.1,0,0,8,3.9271502264084353,12.458820978800455,52,3.1333333333333333,3.1,0.14285714285714285,0.15384615384615385,26
66,0.1,0.01,0.001,0.001,0,0,8,1.8518048447947348,20.189318656921387,54,2.466666666666667,2.433333333333333,0.31746031746031744,0.35185185185185186,136
66,0.1,0.01,0,0.0001,0,0,18,1.5143229769122215,6.040909926096599,49,1.7333333333333334,1.6666666666666667,0.4642857142857143,0.4897959183673469,303
66,0.1,0.01,0,0.001,0,0,13,1.4614158022788264,16.740323066711426,55,2.2666666666666666,2.2666666666666666,0.32075471698113206,0.3090909090909091,164
