MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
,1,3.9355700014025405,0.002088057206778484,0.00028589301670502393,0.2202118231885303,1.3747002597262559,3,29.697282051086425,30.25864273071289,10,2.4,2.2666666666666666,0.09722222222222222,0.3,34,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.9355700014025405,0.002088057206778484,0.00028589301670502393,0.2202118231885303,1.3747002597262559,4,25.721187591552734,40.44013374328613,4,2.3,2.3,0.02857142857142857,0.5,28,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.9355700014025405,0.002088057206778484,0.00028589301670502393,0.2202118231885303,1.3747002597262559,5,20.826094612121583,42.34831871032715,1,2.2333333333333334,2.2,0.014925373134328358,0.0,25,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,5.389204425594208,1.0392833592311634,0.026263358855693503,0.07697185256310925,0.018894552583883485,0,8.929944578806559,36.458492279052734,0,1.7,1.7,0.0,0.0,9,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,5.389204425594208,1.0392833592311634,0.026263358855693503,0.07697185256310925,0.018894552583883485,1,13.377428754170735,51.03092575073242,0,2.3,2.3,0.0,0.0,10,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,5.389204425594208,1.0392833592311634,0.026263358855693503,0.07697185256310925,0.018894552583883485,2,12.663177172342936,48.869398752848305,0,1.8666666666666667,1.8666666666666667,0.0,0.0,10,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,5.389204425594208,1.0392833592311634,0.026263358855693503,0.07697185256310925,0.018894552583883485,3,28.379067993164064,125.58413950602214,0,2.4,2.4,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,5.389204425594208,1.0392833592311634,0.026263358855693503,0.07697185256310925,0.018894552583883485,4,17.886281776428223,79.32874552408855,0,2.3333333333333335,2.3333333333333335,0.0,0.0,11,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,5.389204425594208,1.0392833592311634,0.026263358855693503,0.07697185256310925,0.018894552583883485,5,12.916386540730795,45.65986887613932,0,2.2333333333333334,2.2333333333333334,0.0,0.0,9,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.1651500697195336,0.18150850810687952,0.09910183426431779,0.3678783785139891,0.795331661760908,0,31.924342981974284,37.852429707845054,0,1.7,1.7,0.0,0.0,2,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.1651500697195336,0.18150850810687952,0.09910183426431779,0.3678783785139891,0.795331661760908,1,39.52425066630045,49.60523986816406,0,2.3,2.3,0.0,0.0,2,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.1651500697195336,0.18150850810687952,0.09910183426431779,0.3678783785139891,0.795331661760908,2,40.41832415262858,49.80989201863607,0,1.8666666666666667,1.8666666666666667,0.0,0.0,2,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.1651500697195336,0.18150850810687952,0.09910183426431779,0.3678783785139891,0.795331661760908,3,95.63500061035157,126.35986582438152,0,2.4,2.4,0.0,0.0,2,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.1651500697195336,0.18150850810687952,0.09910183426431779,0.3678783785139891,0.795331661760908,4,56.21107940673828,78.69153086344402,0,2.3333333333333335,2.3333333333333335,0.0,0.0,2,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.1651500697195336,0.18150850810687952,0.09910183426431779,0.3678783785139891,0.795331661760908,5,38.9658457438151,46.147839864095054,0,2.2333333333333334,2.2333333333333334,0.0,0.0,2,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.03031562694718,0.12329963755293476,0.00010462582628474696,0.46032992040654575,1.0894377788632605,0,7.644802324233517,37.58238252003988,0,1.7,1.7,0.0,0.0,53,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.03031562694718,0.12329963755293476,0.00010462582628474696,0.46032992040654575,1.0894377788632605,1,10.745639708734327,52.25535774230957,0,2.3,2.3,0.0,0.0,54,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.03031562694718,0.12329963755293476,0.00010462582628474696,0.46032992040654575,1.0894377788632605,2,10.844442182971585,49.01634407043457,0,1.8666666666666667,1.8666666666666667,0.0,0.0,54,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.03031562694718,0.12329963755293476,0.00010462582628474696,0.46032992040654575,1.0894377788632605,3,23.810593481986754,126.91868464152019,0,2.4,2.4,0.0,0.0,53,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.03031562694718,0.12329963755293476,0.00010462582628474696,0.46032992040654575,1.0894377788632605,4,15.507756171687957,78.48580932617188,0,2.3333333333333335,2.3333333333333335,0.0,0.0,54,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.03031562694718,0.12329963755293476,0.00010462582628474696,0.46032992040654575,1.0894377788632605,5,10.914693247887396,46.09797668457031,0,2.2333333333333334,2.2333333333333334,0.0,0.0,54,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,26.87130125448286,0.0012163416072226456,0.0038199244250135354,1.9946615102301621,0.10969727106901918,0,4.839904401779175,4.302559537887573,22,1.6333333333333333,1.5,0.2549019607843137,0.4090909090909091,54,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,26.87130125448286,0.0012163416072226456,0.0038199244250135354,1.9946615102301621,0.10969727106901918,1,5.617396614074707,5.868358135223389,20,2.066666666666667,1.9,0.2318840579710145,0.55,48,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,26.87130125448286,0.0012163416072226456,0.0038199244250135354,1.9946615102301621,0.10969727106901918,2,4.304957206726074,4.072540426254273,20,1.7333333333333334,1.6,0.25,0.5,48,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
