MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count
,0.1,1,1,0.01,0,0,11,0.943613096590965,56.40527089436849,268,7.5,7.433333333333334,0.7794117647058824,0.19029850746268656,239
,0.1,1,0.1,0.01,0,0,21,0.8306100599227413,3.0543469190597534,256,7.3,7.2,0.8245614035087719,0.171875,345
,0.1,1,1,0.0001,0,0,14,3.7316708026393766,8.348638614018759,238,8.3,8.266666666666667,0.288135593220339,0.06722689075630252,27
,0.1,1,1,0.1,0,0,8,0.6709438677757017,9.36071523030599,268,8.033333333333333,8.066666666666666,0.5714285714285714,0.13805970149253732,216
,0.1,1,1,0.001,0,0,13,2.771782236714517,10.83205763498942,265,8.266666666666667,8.266666666666667,0.4716981132075472,0.09433962264150944,127
,0.1,10,0,0.1,0,0,4,0.8437055464713804,7.372906128565471,181,5.133333333333334,4.933333333333334,0.75,0.16574585635359115,298
,0.1,10,0,0.01,0,0,4,2.5689104141727572,5.146457513173421,220,6.4,6.2,0.7708333333333334,0.1409090909090909,443
,0.1,1,0.1,0.001,0,0,18,2.026452160650684,3.9396020571390786,309,9.0,8.666666666666666,0.8928571428571429,0.12944983818770225,324
,0.1,10,0,0.0001,0,0,5,11.594872013215095,18.133354822794598,219,6.266666666666667,6.2,0.6842105263157895,0.1689497716894977,496
,0.1,1,0.1,0.1,0,0,17,0.6444078549262016,4.755914608637492,253,7.833333333333333,7.7,0.5714285714285714,0.09486166007905138,172
,0.1,10,0,0.001,0,0,6,5.84686214693131,9.167174577713013,273,7.433333333333334,7.433333333333334,0.828125,0.19413919413919414,554
,0.1,1,1,0.01,0,0,12,0.7730169392401173,4.047655900319417,263,7.866666666666666,7.8,0.6981132075471698,0.13307984790874525,159
,0.1,1,0.1,0.01,0,0,22,0.9413741730874584,20.095072746276855,267,7.866666666666666,7.9,0.65,0.149812734082397,344
,0.1,1,1,0.001,0,0,14,2.2790654397779897,4.351104259490967,268,8.3,8.166666666666666,0.5423728813559322,0.1044776119402985,91
,0.1,1,1,0.1,0,0,9,0.6502690122973535,26.553185145060223,259,7.9,7.866666666666666,0.5901639344262295,0.13513513513513514,203
,0.1,1,1,0.0001,0,0,15,2.858577543689359,4.873458782831828,259,8.833333333333334,8.766666666666667,0.3333333333333333,0.04633204633204633,7
,0.1,10,0,0.1,0,0,5,0.7789900168295829,10.194186449050903,200,5.633333333333334,5.566666666666666,0.7017543859649122,0.19,308
,0.1,10,0,0.0001,0,0,6,6.161597436474215,10.160389343897501,288,7.8,7.833333333333333,0.84375,0.1909722222222222,520
,0.1,10,0,0.01,0,0,5,1.9896277419982418,7.425562222798665,228,6.4,6.366666666666666,0.7192982456140351,0.17543859649122806,446
,0.1,1,0.1,0.001,0,0,19,1.9827203481428084,5.510562260945638,294,8.6,8.433333333333334,0.7719298245614035,0.1326530612244898,381
,0.1,1,1,0.01,0,0,13,0.8980328479120808,12.517722129821777,266,7.966666666666667,7.866666666666666,0.6981132075471698,0.12781954887218044,234
,0.1,10,0,0.001,0,0,7,6.80230180678829,18.013956864674885,284,8.0,7.966666666666667,0.7903225806451613,0.16901408450704225,526
,0.1,1,0.1,0.01,0,0,23,0.7286332268868724,2.7152614196141562,250,7.133333333333334,7.033333333333333,0.8367346938775511,0.152,250
,0.1,1,0.1,0.1,0,0,18,0.6480020976835682,5.550274054209392,264,8.166666666666666,8.0,0.5714285714285714,0.10227272727272728,186
,0.1,1,1,0.001,0,0,15,1.5724463693557247,2.682668169339498,261,8.3,8.233333333333333,0.5238095238095238,0.07662835249042145,51
,0.1,1,1,0.1,0,0,10,0.6541139252724186,10.731164614359537,256,8.1,8.0,0.5098039215686274,0.08984375,146
,0.1,10,0,0.1,0,0,6,0.7999664987287214,4.799553791681926,235,6.433333333333334,6.333333333333333,0.734375,0.18723404255319148,334
,0.1,1,1,0.0001,0,0,16,3.506315761996854,7.033119122187297,270,9.066666666666666,8.966666666666667,0.32,0.04814814814814815,25
,0.1,10,0,0.0001,0,0,7,7.2113500564329085,25.857577323913574,280,7.833333333333333,7.733333333333333,0.8387096774193549,0.175,551
,0.1,10,0,0.01,0,0,6,2.689416008610879,4.48376989364624,287,8.1,8.066666666666666,0.765625,0.1672473867595819,480
,0.1,10,0,0.001,0,0,8,7.063599324995471,8.690768718719482,264,7.233333333333333,7.133333333333334,0.7936507936507936,0.17803030303030304,490
,0.1,1,1,0.01,0,0,14,0.8654915344330573,2.90631632010142,276,8.2,8.1,0.711864406779661,0.14130434782608695,193
,0.1,1,1,0.001,0,0,16,1.7529623354634931,4.01953665415446,264,8.5,8.466666666666667,0.42,0.07575757575757576,82
,0.1,1,0.1,0.1,0,0,19,0.607246168198124,11.284714221954346,263,8.1,7.966666666666667,0.543859649122807,0.10266159695817491,196
,0.1,1,0.1,0.001,0,0,20,4.667298363101098,14.104087829589844,312,9.466666666666667,9.366666666666667,0.711864406779661,0.125,556
,0.1,1,1,0.1,0,0,11,0.7133749281206438,11.428119341532389,252,7.233333333333333,7.2,0.6911764705882353,0.18253968253968253,244
,0.1,10,0,0.1,0,0,7,0.8852817877646415,6.714925368626912,237,6.433333333333334,6.333333333333333,0.8064516129032258,0.19831223628691982,328
,0.1,10,0,0.0001,0,0,8,7.953778343815958,12.13987922668457,274,7.633333333333334,7.633333333333334,0.746031746031746,0.17153284671532848,502
,0.1,1,1,0.0001,0,0,17,3.6120711988018406,6.127025922139485,269,8.733333333333333,8.7,0.5102040816326531,0.08921933085501858,9
,0.1,10,0,0.001,0,0,9,11.197814387659873,27.012064933776855,304,8.833333333333334,8.733333333333333,0.7704918032786885,0.14473684210526316,555
,0.1,1,1,0.01,0,0,15,0.7646940735078627,2.024262766043345,261,7.6,7.566666666666666,0.8333333333333334,0.13026819923371646,120
,0.1,1,1,0.001,0,0,17,2.041303430834124,3.7134119669596353,273,8.466666666666667,8.4,0.5918367346938775,0.0989010989010989,65
,0.1,10,0,0.01,0,0,7,3.2030152505443943,5.181877493858337,283,7.966666666666667,7.9,0.8225806451612904,0.17314487632508835,526
,0.1,1,1,0.1,0,0,12,0.6040251831854543,6.31169581413269,258,7.633333333333334,7.433333333333334,0.6792452830188679,0.11627906976744186,172
,0.1,1,0.1,0.1,0,0,20,0.7175013115329127,37.92587852478027,260,8.166666666666666,8.033333333333333,0.5084745762711864,0.1,226
,0.1,10,0.001,0.0001,0,0,0,20.110740907730595,70.97997411092122,313,9.1,8.9,0.7101449275362319,0.13738019169329074,589
,0.1,10,0,0.1,0,0,8,0.8130488799464318,6.098289807637532,215,5.933333333333334,5.9,0.6984126984126984,0.2,304
,0.1,1,0.1,0.001,0,0,21,2.292455803963446,3.485981067021688,286,8.1,8.033333333333333,0.8070175438596491,0.15384615384615385,385
,0.1,10,0,0.0001,0,0,9,13.228733185798891,37.965480168660484,308,8.933333333333334,8.866666666666667,0.7377049180327869,0.1396103896103896,570
,0.1,10,0,0.001,0,0,10,4.524948173953641,5.32505742708842,228,6.733333333333333,6.633333333333334,0.6862745098039216,0.14035087719298245,462
,0.1,1,1,0.01,0,0,16,0.7356648637402442,2.7722098429997764,280,8.2,8.166666666666666,0.72,0.125,198
,0.1,1,1,0.001,0,0,18,2.076989762244686,4.017897327740987,256,8.033333333333333,7.933333333333334,0.5714285714285714,0.11328125,91
,0.1,1,1,0.0001,0,0,18,4.085012212876351,7.409638404846191,253,9.033333333333333,8.966666666666667,0.16071428571428573,0.02766798418972332,19
,0.1,10,0.001,0.0001,0,0,1,12.911914963876047,72.67755635579427,326,9.433333333333334,9.433333333333334,0.7313432835820896,0.15030674846625766,589
,0.1,10,0,0.01,0,0,8,2.7715524473497943,5.563637733459473,254,7.033333333333333,7.033333333333333,0.746031746031746,0.18503937007874016,437
,0.1,1,1,0.1,0,0,13,0.7222489060894135,18.015235265096027,263,8.1,8.066666666666666,0.5660377358490566,0.11026615969581749,204
,0.1,1,0.1,0.1,0,0,21,0.6469582203895815,7.761283953984578,236,6.666666666666667,6.6,0.7543859649122807,0.17372881355932204,175
,0.1,10,0,0.001,0,0,11,13.933937011226531,29.816144625345867,261,7.4,7.333333333333333,0.7352941176470589,0.1839080459770115,535
,0.1,10,0,0.1,0,0,9,0.7708947197083504,20.4284766515096,243,6.966666666666667,6.866666666666666,0.6721311475409836,0.15637860082304528,345
,0.1,10,0,0.0001,0,0,10,4.846819577678557,5.815324306488037,217,6.266666666666667,6.1,0.7254901960784313,0.14746543778801843,444
,0.1,1,1,0.001,0,0,19,2.1377553709091677,4.9508135716120405,269,8.133333333333333,8.066666666666666,0.631578947368421,0.12639405204460966,89
,0.1,1,1,0.01,0,0,17,0.7941339958098627,2.405300498008728,252,7.466666666666667,7.3,0.7551020408163265,0.12698412698412698,169
,0.1,1,0.1,0.001,0,0,22,3.1748619156499065,18.251211643218994,305,9.033333333333333,9.0,0.7,0.13442622950819672,410
,0.1,1,1,0.0001,0,0,19,5.029933898679672,7.692918618520101,250,8.066666666666666,7.9,0.47368421052631576,0.088,13
,0.1,10,0.001,0.0001,0,0,2,6.244054963511806,7.105726718902588,309,8.7,8.666666666666666,0.828125,0.16828478964401294,467
,0.1,1,1,0.1,0,0,14,0.6183315419381664,5.400112628936768,253,7.7,7.6,0.5932203389830508,0.12648221343873517,187
,0.1,10,0,0.001,0,0,12,3.745417425709386,3.966448982556661,215,5.866666666666666,5.766666666666667,0.8301886792452831,0.19069767441860466,380
,0.1,10,0,0.01,0,0,9,3.335971393892842,14.048880736033121,277,8.1,8.033333333333333,0.7049180327868853,0.148014440433213,547
,0.1,1,1,0.001,0,0,20,4.105758013263825,13.51124906539917,267,8.3,8.2,0.6271186440677966,0.12734082397003746,179
,0.1,1,0.1,0.1,0,0,22,0.6756813314653212,27.80579408009847,257,7.933333333333334,7.866666666666666,0.55,0.12062256809338522,223
,0.1,10,0,0.1,0,0,10,0.7435013440347487,3.6964452266693115,179,4.833333333333333,4.733333333333333,0.803921568627451,0.2122905027932961,294
,0.1,10,0,0.0001,0,0,11,16.504576375407556,44.68925857543945,271,7.733333333333333,7.666666666666667,0.7205882352941176,0.17343173431734318,504
,0.1,1,1,0.01,0,0,18,0.7960967402304372,5.958103179931641,244,7.0,6.833333333333333,0.8035714285714286,0.16393442622950818,185
,0.1,10,0.001,0.0001,0,0,3,25.597694150863155,118.12482579549153,334,9.833333333333334,9.8,0.6984126984126984,0.12874251497005987,586
,0.1,1,0.1,0.001,0,0,23,1.7909351010476389,2.332122286160787,267,7.566666666666666,7.5,0.8571428571428571,0.149812734082397,263
,0.1,10,0,0.001,0,0,13,11.378664262833134,23.947642644246418,221,6.466666666666667,6.433333333333334,0.6792452830188679,0.1583710407239819,411
,0.1,1,1,0.1,0,0,15,0.6552672424624043,3.6052048603693643,264,8.1,8.1,0.5952380952380952,0.0946969696969697,145
,0.1,1,1,0.0001,0,0,20,13.755710386460827,24.355163256327312,260,9.066666666666666,8.966666666666667,0.3050847457627119,0.057692307692307696,48
,0.1,1,1,0.001,0,0,21,2.232916905033973,5.7012598514556885,268,8.466666666666667,8.4,0.543859649122807,0.10820895522388059,110
,0.1,10,0,0.0001,0,0,12,4.223420027763613,4.562180201212565,207,5.8,5.7,0.7735849056603774,0.18357487922705315,412
,0.1,10,0,0.1,0,0,11,0.9156445110997846,55.65060679117838,232,6.133333333333334,6.1,0.7794117647058824,0.22413793103448276,330
,0.1,10,0,0.01,0,0,10,2.043667301054924,3.230639378229777,230,6.6,6.433333333333334,0.7647058823529411,0.14782608695652175,422
,0.1,1,1,0.01,0,0,19,0.7593641627219415,7.036209583282471,263,8.0,7.866666666666666,0.631578947368421,0.12167300380228137,230
,0.1,1,0.1,0.1,0,0,23,0.6388838329622822,3.5823946793874106,255,7.566666666666666,7.466666666666667,0.7551020408163265,0.13333333333333333,175
,0.1,10,0.001,0.0001,0,0,4,8.828986337107997,19.718364715576172,291,8.933333333333334,8.733333333333333,0.6875,0.09278350515463918,464
,0.1,10,0,0.001,0,0,14,3.9297247471347934,5.026997009913127,267,7.633333333333334,7.466666666666667,0.7966101694915254,0.15730337078651685,481
,0.1,1,1,0.1,0,0,16,0.6115669646570759,3.8322192827860513,259,7.833333333333333,7.733333333333333,0.68,0.11969111969111969,168
,0.1,1,1,0.001,0,0,22,3.146314113370834,9.301668087641398,266,8.6,8.6,0.45,0.10150375939849623,133
,0.1,1,1,0.0001,0,0,21,4.066215153663389,7.156282345453898,246,8.233333333333333,8.166666666666666,0.42105263157894735,0.08943089430894309,26
,0.1,1,1,0.01,0,0,20,1.0324340328093498,36.91866970062256,259,7.966666666666667,7.866666666666666,0.5932203389830508,0.12355212355212356,261
,0.1,10,0,0.0001,0,0,13,12.794935780186806,39.84379291534424,225,6.4,6.333333333333333,0.7358490566037735,0.16444444444444445,461
,0.1,10,0,0.1,0,0,12,0.7662799608322882,3.7164222796758017,174,4.666666666666667,4.533333333333333,0.7547169811320755,0.20689655172413793,288
,0.1,10,0,0.01,0,0,11,3.8587052129930064,10.01809819539388,273,7.533333333333333,7.466666666666667,0.7647058823529411,0.18315018315018314,498
,0.1,10,0.001,0.0001,0,0,5,10.596439961464174,17.117443561553955,283,8.433333333333334,8.4,0.6491228070175439,0.127208480565371,481
,0.1,10,0,0.001,0,0,15,2.7324795030778453,2.4106774727503457,181,4.866666666666666,4.833333333333333,0.8809523809523809,0.19889502762430938,376
,0.1,1,1,0.001,0,0,23,1.9646856284910632,2.2435434659322104,260,8.2,8.133333333333333,0.5918367346938775,0.10384615384615385,77
,0.1,1,1,0.1,0,0,17,0.6203694189748457,6.80345360438029,250,7.666666666666667,7.433333333333334,0.6530612244897959,0.1,152
,0.1,1,1,0.01,0,0,21,0.8260434942860757,4.228169401486714,262,7.466666666666667,7.4,0.7894736842105263,0.16412213740458015,157
,0.1,10,0,0.0001,0,0,14,4.16962686661751,5.50924285252889,276,7.733333333333333,7.533333333333333,0.864406779661017,0.16304347826086957,515
,0.1,10,0,0.1,0,0,13,0.8944081971722264,11.671233177185059,203,5.633333333333334,5.6,0.7358490566037735,0.18719211822660098,320
,0.1,10,0.001,0.0001,0,0,6,6.195818608806979,9.276448090871176,328,9.433333333333334,9.366666666666667,0.796875,0.14939024390243902,540
,0.1,10,0,0.001,0,0,16,3.427693251640566,3.7619533141454062,231,6.533333333333333,6.433333333333334,0.8,0.16017316017316016,492
,0.1,1,1,0.0001,0,0,22,11.80611139728177,73.99679056803386,252,8.366666666666667,8.366666666666667,0.31666666666666665,0.07539682539682539,30
,0.1,10,0,0.01,0,0,12,1.7637554137937483,2.9428892135620117,210,5.933333333333334,5.833333333333333,0.7358490566037735,0.17142857142857143,374
,0.1,10,0.001,0.001,0,0,0,17.36810247359737,41.6877555847168,319,9.366666666666667,9.166666666666666,0.7246376811594203,0.13793103448275862,550
,0.1,1,1,0.1,0,0,18,0.6773661086636205,7.7395656903584795,254,7.833333333333333,7.666666666666667,0.5714285714285714,0.1062992125984252,182
,0.1,10,0.001,0.01,0,0,0,3.75344148758919,10.986547311147055,318,9.133333333333333,9.0,0.7391304347826086,0.14779874213836477,543
,0.1,1,1,0.01,0,0,22,1.0069895232877424,25.81456756591797,265,7.766666666666667,7.8,0.6666666666666666,0.15471698113207547,224
,0.1,10,0.001,0.0001,0,0,7,7.290313720703125,25.758835792541504,304,8.8,8.733333333333333,0.7741935483870968,0.1513157894736842,523
,0.1,10,0,0.001,0,0,17,3.912770725065662,4.507853269577026,229,6.4,6.233333333333333,0.8979591836734694,0.1703056768558952,447
,0.1,10,0,0.0001,0,0,15,2.853952307854929,2.4034040371576944,195,5.5,5.466666666666667,0.8571428571428571,0.1794871794871795,382
,0.1,10,0,0.1,0,0,14,0.7976367685102648,2.713878790537516,223,6.133333333333334,6.033333333333333,0.7796610169491526,0.19282511210762332,312
,0.1,1,1,0.0001,0,0,23,3.460915357835831,5.194391965866089,256,8.3,8.3,0.4489795918367347,0.0859375,33
,0.1,10,0.001,0.001,0,0,1,11.467713940528132,42.94666735331217,320,9.233333333333333,9.2,0.746268656716418,0.153125,602
,0.1,10,0,0.01,0,0,13,2.6935550282078404,9.74096393585205,214,6.1,6.066666666666666,0.6981132075471698,0.16822429906542055,411
,0.1,1,1,0.1,0,0,19,0.604627630402965,13.020492871602377,265,7.9,7.8,0.6666666666666666,0.1320754716981132,172
,0.1,10,0,0.001,0,0,18,3.9388785977517404,4.349944273630778,233,6.466666666666667,6.166666666666667,0.875,0.17167381974248927,460
,0.1,1,1,0.01,0,0,23,0.7390427877826076,2.040540933609009,264,7.7,7.666666666666667,0.7755102040816326,0.14015151515151514,149
,0.1,10,0.001,0.0001,0,0,8,8.005190018684633,11.435347398122152,304,8.833333333333334,8.8,0.6984126984126984,0.14144736842105263,548
,0.1,10,0.001,0.01,0,0,1,3.9289046333682154,5.220968087514241,312,8.733333333333333,8.7,0.8059701492537313,0.16987179487179488,554
,0.1,10,0,0.0001,0,0,16,3.5956304611698275,4.515353520711263,238,6.866666666666666,6.766666666666667,0.76,0.14705882352941177,433
,0.1,10,0,0.1,0,0,15,0.7952176620883327,2.4074161450068154,150,4.033333333333333,3.966666666666667,0.8095238095238095,0.21333333333333335,250
,0.1,10,0.001,0.001,0,0,2,5.623296906871181,6.311410506566365,312,8.8,8.733333333333333,0.84375,0.16666666666666666,493
,0.1,1,1,0.1,0,0,20,0.8289205739575047,40.23022619883219,269,8.066666666666666,8.0,0.6271186440677966,0.13011152416356878,216
,0.1,10,0,0.001,0,0,19,5.226793381475633,7.7305208047231035,273,7.766666666666667,7.666666666666667,0.7894736842105263,0.15384615384615385,559
,0.1,10,0,0.01,0,0,14,2.268007401497133,2.5639095306396484,253,7.133333333333334,7.033333333333333,0.7796610169491526,0.16996047430830039,484
,0.1,10,0.001,0.0001,0,0,9,12.686298585707142,40.61571184794108,338,9.933333333333334,9.833333333333334,0.7540983606557377,0.12721893491124261,504
,0.1,10,0,0.0001,0,0,17,4.224111864643712,5.298341671625773,250,7.1,6.9,0.8979591836734694,0.152,477
,0.1,10,0,0.1,0,0,16,0.716866466306871,2.388820767402649,183,5.0,4.933333333333334,0.76,0.19672131147540983,304
,0.1,10,0.001,0.01,0,0,2,2.2715034446408673,6.124204158782959,302,8.466666666666667,8.433333333333334,0.8125,0.16887417218543047,423
,0.1,10,0.001,0.1,0,0,0,0.9063737507789366,19.75269651412964,282,8.1,7.966666666666667,0.7101449275362319,0.1595744680851064,380
,0.1,10,0,0.001,0,0,20,16.388121727974184,48.21616236368815,294,8.5,8.4,0.8305084745762712,0.1564625850340136,611
,0.1,10,0.001,0.0001,0,0,10,4.876772280662291,4.920477310816447,284,8.5,8.433333333333334,0.6862745098039216,0.11619718309859155,459
,0.1,1,1,0.1,0,0,21,0.6682186261300118,5.38149897257487,259,7.533333333333333,7.466666666666667,0.7368421052631579,0.15444015444015444,173
,0.1,10,0.001,0.001,0,0,3,21.932972877256333,73.11511166890462,331,9.866666666666667,9.8,0.6666666666666666,0.12084592145015106,598
,0.1,10,0.01,0.0001,0,0,0,22.694282624029345,78.70611381530762,321,9.3,9.1,0.7536231884057971,0.14330218068535824,529
,0.1,10,0,0.01,0,0,15,1.5467031924955306,1.8442134062449138,184,5.033333333333333,5.033333333333333,0.8333333333333334,0.19021739130434784,325
,0.1,10,0,0.0001,0,0,18,4.368398704836445,5.415899991989136,250,7.066666666666666,6.833333333333333,0.8392857142857143,0.16,470
,0.1,10,0,0.1,0,0,17,0.7721169244858527,2.768172105153402,193,5.4,5.3,0.7551020408163265,0.17616580310880828,274
,0.1,10,0.01,0.001,0,0,0,17.53453900737147,35.42609373728434,321,9.466666666666667,9.166666666666666,0.7391304347826086,0.1308411214953271,571
,0.1,10,0,0.001,0,0,21,4.188523246395972,5.662814299265544,253,7.0,6.9,0.8421052631578947,0.17786561264822134,527
,0.1,10,0.001,0.1,0,0,1,0.8903401859344975,29.58031717936198,281,7.833333333333333,7.8,0.7910447761194029,0.18505338078291814,395
,0.1,10,0.001,0.0001,0,0,11,16.5617643479378,47.77729034423828,315,9.033333333333333,8.966666666666667,0.7647058823529411,0.15873015873015872,539
,0.1,1,1,0.1,0,0,22,0.712387450279728,34.88373851776123,254,8.133333333333333,8.133333333333333,0.43333333333333335,0.10236220472440945,207
,0.1,10,0.001,0.001,0,0,4,7.577093370499149,13.396953105926514,279,8.6,8.4,0.6458333333333334,0.08960573476702509,511
,0.1,10,0.001,0.01,0,0,3,4.801415974094022,42.22772407531738,310,9.066666666666666,9.0,0.7142857142857143,0.13870967741935483,523
,0.1,10,0.01,0.0001,0,0,1,12.540991752378401,65.71743583679199,331,9.3,9.233333333333333,0.8507462686567164,0.1661631419939577,554
,0.1,10,0.01,0.001,0,0,1,11.225956439971924,44.50063896179199,318,9.3,9.266666666666667,0.7164179104477612,0.14779874213836477,577
,0.1,10,0,0.01,0,0,16,1.7789173587676017,2.0866459608078003,228,6.466666666666667,6.433333333333334,0.76,0.16228070175438597,430
,0.1,10,0,0.0001,0,0,19,5.776140920577511,8.51288390159607,278,7.966666666666667,7.866666666666666,0.7894736842105263,0.1510791366906475,585
,0.1,10,0,0.1,0,0,18,0.7926356657858817,6.565841277440389,191,5.333333333333333,5.033333333333333,0.7857142857142857,0.18324607329842932,300
,0.1,10,0,0.001,0,0,22,13.004729793917749,28.373285452524822,266,7.7,7.666666666666667,0.7166666666666667,0.15789473684210525,522
,0.1,10,0.001,0.0001,0,0,12,4.080556308069537,4.358031312624614,278,8.233333333333333,8.1,0.7924528301886793,0.1366906474820144,399
,0.1,10,0.001,0.1,0,0,2,0.7946390278877751,8.294308741887411,267,7.466666666666667,7.366666666666666,0.78125,0.1760299625468165,336
,0.1,1,1,0.1,0,0,23,0.6598270054786436,3.471437414487203,273,8.1,8.066666666666666,0.6938775510204082,0.12087912087912088,155
,0.1,10,0.001,0.001,0,0,5,8.152716282875307,10.146729946136475,285,8.466666666666667,8.366666666666667,0.7017543859649122,0.12982456140350876,502
,0.1,10,0.01,0.0001,0,0,2,6.3943702943863405,7.39205797513326,301,8.566666666666666,8.533333333333333,0.8125,0.16943521594684385,396
,0.1,10,0.01,0.001,0,0,2,5.705056052054128,6.243963638941447,308,8.766666666666667,8.7,0.8125,0.16233766233766234,523
,0.1,10,0.001,0.01,0,0,4,2.6205363042892946,5.8247354825337725,272,8.266666666666667,8.1,0.6875,0.10294117647058823,451
,0.1,10,0,0.0001,0,0,20,19.704497768032937,80.29198201497395,298,8.633333333333333,8.5,0.8135593220338984,0.1476510067114094,646
,0.1,10,0,0.001,0,0,23,3.7354921986979823,3.9249978065490723,209,5.733333333333333,5.666666666666667,0.8571428571428571,0.19138755980861244,384
,0.1,10,0,0.1,0,0,19,0.7462938850925814,6.965645790100098,223,6.3,6.1,0.7368421052631579,0.16143497757847533,341
,0.1,10,0,0.01,0,0,17,2.042955671587298,2.766452511151632,223,6.233333333333333,6.033333333333333,0.8775510204081632,0.16591928251121077,446
,0.1,10,0.001,0.0001,0,0,13,13.091183785469301,49.695685068766274,288,8.666666666666666,8.566666666666666,0.6792452830188679,0.11458333333333333,423
,0.1,10,0.001,0.1,0,0,3,1.0114269756501721,65.6412919362386,308,8.8,8.733333333333333,0.7936507936507936,0.15584415584415584,408
,0.1,10,0.001,0.001,0,0,6,5.818032649255568,7.751264651616414,322,9.433333333333334,9.433333333333334,0.6875,0.13664596273291926,561
,0.1,10,0.01,0.001,0,0,3,20.64905326597152,71.50268363952637,332,9.8,9.7,0.7142857142857143,0.12650602409638553,581
,0.1,10,0,0.0001,0,0,21,4.398827445122503,7.358504454294841,258,7.366666666666666,7.233333333333333,0.7894736842105263,0.15891472868217055,504
,0.1,10,0,0.1,0,0,20,0.9331976232990142,33.67437426249186,259,7.633333333333334,7.566666666666666,0.6779661016949152,0.14671814671814673,371
,0.1,10,0.001,0.0001,0,0,14,4.198336762766684,5.737675031026204,317,9.366666666666667,9.233333333333333,0.7627118644067796,0.12933753943217666,490
,0.1,10,0.01,0.0001,0,0,3,24.76589233644547,111.14176813761394,330,9.766666666666667,9.7,0.6984126984126984,0.12727272727272726,529
,0.1,10,0.001,0.1,0,0,4,0.8562302204870409,4.18794051806132,248,7.533333333333333,7.266666666666667,0.7291666666666666,0.10887096774193548,337
,0.1,10,0,0.01,0,0,18,1.9304926664598527,2.9225145975748696,220,6.133333333333334,5.8,0.8928571428571429,0.18181818181818182,476
,0.1,10,0.001,0.01,0,0,5,1.8945664359677223,7.159648180007935,277,8.2,8.133333333333333,0.7017543859649122,0.1371841155234657,437
,0.1,10,0.001,0.001,0,0,7,6.765421990425356,20.58617369333903,333,9.6,9.5,0.8225806451612904,0.14414414414414414,539
,0.1,10,0.01,0.001,0,0,4,7.2844514692983315,13.475768248240152,279,8.666666666666666,8.4,0.6875,0.08960573476702509,540
,0.1,10,0.001,0.0001,0,0,15,2.868103681072112,2.6102824608484902,252,7.366666666666666,7.333333333333333,0.8095238095238095,0.13095238095238096,388
,0.1,10,0,0.0001,0,0,22,15.615799811578565,58.143153508504234,265,7.7,7.666666666666667,0.7,0.15471698113207547,575
,0.1,10,0,0.1,0,0,21,0.8606072856533912,3.9079713026682534,194,5.266666666666667,5.2,0.7543859649122807,0.211340206185567,334
,0.1,10,0.001,0.001,0,0,8,6.642796577945832,9.047532240549723,299,8.533333333333333,8.466666666666667,0.7619047619047619,0.15384615384615385,528
,0.1,10,0.01,0.0001,0,0,4,8.76143580098306,20.030660311381023,276,8.566666666666666,8.4,0.5833333333333334,0.08333333333333333,430
,0.1,10,0.001,0.1,0,0,5,0.792016992645879,8.807444095611572,269,7.533333333333333,7.5,0.8070175438596491,0.16728624535315986,309
,0.1,10,0.01,0.1,0,0,0,0.9252097202885535,11.948777198791504,289,8.233333333333333,8.166666666666666,0.7246376811594203,0.16608996539792387,374
,0.1,10,0.01,0.01,0,0,0,3.5622881458651636,8.021949450174967,305,8.6,8.533333333333333,0.7536231884057971,0.16393442622950818,558
,0.1,10,0,0.01,0,0,19,1.985152744477795,4.472514867782593,259,7.533333333333333,7.4,0.7894736842105263,0.1583011583011583,544
,0.1,10,0.001,0.01,0,0,6,2.689534641081287,4.738298177719116,322,9.333333333333334,9.3,0.71875,0.13975155279503104,523
,0.1,10,0.01,0.001,0,0,5,8.184627286849484,10.096476078033447,308,9.166666666666666,9.133333333333333,0.6666666666666666,0.12012987012987013,456
,0.1,10,0.001,0.0001,0,0,16,3.658214376818749,4.555148601531982,283,8.366666666666667,8.3,0.72,0.12014134275618374,456
,0.1,10,0,0.0001,0,0,23,4.069793462753296,4.394068598747253,199,5.366666666666666,5.233333333333333,0.9183673469387755,0.20603015075376885,411
,0.1,10,0,0.1,0,0,22,0.9158686361005229,25.011493682861328,234,6.7,6.7,0.7,0.1794871794871795,356
,0.1,10,0.001,0.001,0,0,9,11.544403952936973,25.251838366190594,338,10.0,9.933333333333334,0.7049180327868853,0.12130177514792899,553
,0.1,10,0.01,0.1,0,0,1,0.9964876521018243,32.72889836629232,282,7.766666666666667,7.733333333333333,0.8059701492537313,0.1879432624113475,391
,0.1,10,0.001,0.1,0,0,6,0.7932464999537314,6.344106753667195,303,8.866666666666667,8.766666666666667,0.703125,0.13861386138613863,342
,0.1,10,0.01,0.01,0,0,1,3.8755366725306355,5.487828731536865,298,8.433333333333334,8.4,0.7761194029850746,0.17114093959731544,570
,0.1,10,0.01,0.0001,0,0,5,10.560047041985296,19.119181474049885,294,8.9,8.866666666666667,0.631578947368421,0.11904761904761904,391
,0.1,10,0,0.01,0,0,20,4.649172567552136,14.546321233113607,293,8.566666666666666,8.4,0.7627118644067796,0.13651877133105803,585
