MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,DAGS,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
66,26.794709708602166,1,1.8846448493810075,0.017685488562958127,0.06238438987552141,0.5103893267476672,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,32.9044299697876,33.51372886657715,6,1.9333333333333333,1.9333333333333333,0.03571428571428571,0.3333333333333333,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
66,26.794709708602166,1,1.8846448493810075,0.017685488562958127,0.06238438987552141,0.5103893267476672,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,40.198490760803224,87.5051358795166,15,2.7666666666666666,2.7666666666666666,0.013888888888888888,0.06666666666666667,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
66,26.794709708602166,1,1.8846448493810075,0.017685488562958127,0.06238438987552141,0.5103893267476672,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,30.71953955078125,49.57553161621094,10,2.533333333333333,2.5,0.014285714285714285,0.0,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
66,26.794709708602166,1,1.8846448493810075,0.017685488562958127,0.06238438987552141,0.5103893267476672,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,23.87449266052246,26.502696685791015,11,2.3666666666666667,2.3666666666666667,0.04477611940298507,0.2727272727272727,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.14916351382549053,1,0.006664517267751506,0.0006784972059620955,0.5423281780794225,0.018802038032085563,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,29.701182774135045,30.6777400970459,48,2.6333333333333333,2.6,0.19607843137254902,0.1875,999,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.14916351382549053,1,0.006664517267751506,0.0006784972059620955,0.5423281780794225,0.018802038032085563,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,38.70063836233957,46.02018356323242,32,3.1,3.1,0.028985507246376812,0.0625,999,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.14916351382549053,1,0.006664517267751506,0.0006784972059620955,0.5423281780794225,0.018802038032085563,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,38.653578077043804,40.38694763183594,30,2.5,2.5,0.07142857142857142,0.13333333333333333,999,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.14916351382549053,1,0.006664517267751506,0.0006784972059620955,0.5423281780794225,0.018802038032085563,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,92.87095860072544,97.22188568115234,54,3.4,3.3666666666666667,0.1388888888888889,0.16666666666666666,999,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.14916351382549053,1,0.006664517267751506,0.0006784972059620955,0.5423281780794225,0.018802038032085563,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,52.86190850394113,61.32190704345703,40,3.466666666666667,3.466666666666667,0.02857142857142857,0.05,999,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.14916351382549053,1,0.006664517267751506,0.0006784972059620955,0.5423281780794225,0.018802038032085563,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,36.01741572788784,34.46601104736328,37,3.1,3.1,0.029850746268656716,0.05405405405405406,999,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,8.38397952652515,1,0.12991039743516422,6.427804433133568e-05,0.20708689278474748,0.17976802010380108,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,12.29603095977537,12.875263929367065,34,2.5,2.466666666666667,0.058823529411764705,0.058823529411764705,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,8.38397952652515,1,0.12991039743516422,6.427804433133568e-05,0.20708689278474748,0.17976802010380108,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,15.551660099337179,11.720346689224243,36,3.033333333333333,2.966666666666667,0.08695652173913043,0.1111111111111111,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,8.38397952652515,1,0.12991039743516422,6.427804433133568e-05,0.20708689278474748,0.17976802010380108,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,13.259664558595226,15.87997547785441,22,1.9,1.9,0.17857142857142858,0.45454545454545453,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,8.38397952652515,1,0.12991039743516422,6.427804433133568e-05,0.20708689278474748,0.17976802010380108,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,29.29442076529226,52.91753609975179,34,2.8,2.8333333333333335,0.125,0.29411764705882354,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,8.38397952652515,1,0.12991039743516422,6.427804433133568e-05,0.20708689278474748,0.17976802010380108,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,22.090273672534572,27.411123911539715,40,2.8666666666666667,2.8666666666666667,0.17142857142857143,0.3,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,8.38397952652515,1,0.12991039743516422,6.427804433133568e-05,0.20708689278474748,0.17976802010380108,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,15.843422966618691,20.053555727005005,30,2.566666666666667,2.533333333333333,0.14925373134328357,0.3,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,29.36459353815883,1,0.8197553998277416,0.5881017157996266,0.03847795272226451,1.7803681264683755,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,22.176355884921165,19.508906443913776,2,1.7,1.7,0.0196078431372549,0.5,985,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,29.36459353815883,1,0.8197553998277416,0.5881017157996266,0.03847795272226451,1.7803681264683755,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,28.00880144488427,46.01133362452189,2,2.3333333333333335,2.3333333333333335,0.0,0.0,977,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,29.36459353815883,1,0.8197553998277416,0.5881017157996266,0.03847795272226451,1.7803681264683755,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,30.684894469476514,32.421298027038574,2,1.9,1.9,0.0,0.0,981,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,29.36459353815883,1,0.8197553998277416,0.5881017157996266,0.03847795272226451,1.7803681264683755,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,55.841357508013324,39.725775718688965,9,2.566666666666667,2.533333333333333,0.027777777777777776,0.1111111111111111,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,29.36459353815883,1,0.8197553998277416,0.5881017157996266,0.03847795272226451,1.7803681264683755,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,40.445406483065696,64.79198455810547,4,2.4,2.3666666666666667,0.014285714285714285,0.0,1009,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,29.36459353815883,1,0.8197553998277416,0.5881017157996266,0.03847795272226451,1.7803681264683755,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,31.16426867823447,27.491475025812786,5,2.2333333333333334,2.2333333333333334,0.029850746268656716,0.4,1005,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,25.71929493716625,1,2.7718514626105923,0.8634000916744409,0.04495933723108324,1.7073340550229295,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,27.431569314772084,19.316768725713093,2,1.6333333333333333,1.6333333333333333,0.0392156862745098,1.0,928,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,25.71929493716625,1,2.7718514626105923,0.8634000916744409,0.04495933723108324,1.7073340550229295,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,28.996281669985862,50.31652561823527,0,2.3,2.3,0.0,0.0,756,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,25.71929493716625,1,2.7718514626105923,0.8634000916744409,0.04495933723108324,1.7073340550229295,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,28.72868597892023,28.57877238591512,2,1.8666666666666667,1.8666666666666667,0.017857142857142856,0.5,994,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,25.71929493716625,1,2.7718514626105923,0.8634000916744409,0.04495933723108324,1.7073340550229295,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,58.02647018432617,71.25180625915527,3,2.5,2.5,0.0,0.0,1009,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,25.71929493716625,1,2.7718514626105923,0.8634000916744409,0.04495933723108324,1.7073340550229295,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,48.19543549322313,56.141995112101235,4,2.4,2.4,0.0,0.0,989,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,25.71929493716625,1,2.7718514626105923,0.8634000916744409,0.04495933723108324,1.7073340550229295,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,40.857173396695046,42.58954016367594,1,2.2333333333333334,2.2333333333333334,0.0,0.0,942,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8815497368141942,1,2.5253751892883654,0.67188856568346,0.028087269622665,1.7028357744839526,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,27.555164983195642,37.866933504740395,0,1.7,1.7,0.0,0.0,934,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8815497368141942,1,2.5253751892883654,0.67188856568346,0.028087269622665,1.7028357744839526,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,29.541591951923987,23.747109572092693,3,2.3,2.3,0.014492753623188406,0.3333333333333333,937,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8815497368141942,1,2.5253751892883654,0.67188856568346,0.028087269622665,1.7028357744839526,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,30.61368171630367,21.99607578913371,3,1.9333333333333333,1.9333333333333333,0.0,0.0,973,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8815497368141942,1,2.5253751892883654,0.67188856568346,0.028087269622665,1.7028357744839526,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,51.26950910014491,58.78044764200846,9,2.533333333333333,2.5,0.027777777777777776,0.1111111111111111,1009,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8815497368141942,1,2.5253751892883654,0.67188856568346,0.028087269622665,1.7028357744839526,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,40.99020665691745,53.573531786600746,3,2.3333333333333335,2.3,0.02857142857142857,0.3333333333333333,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8815497368141942,1,2.5253751892883654,0.67188856568346,0.028087269622665,1.7028357744839526,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,32.609062810097974,39.25525681177775,2,2.2666666666666666,2.2333333333333334,0.014925373134328358,0.0,1006,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8491180034078227,1,2.66367653285153,0.12338981329533115,0.025076788033358555,1.7983553424259202,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,22.25786262942899,18.03626775741577,4,1.8333333333333333,1.8333333333333333,0.0,0.0,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8491180034078227,1,2.66367653285153,0.12338981329533115,0.025076788033358555,1.7983553424259202,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,22.866926716219993,23.528051217397053,4,2.3666666666666667,2.3666666666666667,0.0,0.0,1003,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8491180034078227,1,2.66367653285153,0.12338981329533115,0.025076788033358555,1.7983553424259202,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,29.601339755519742,32.008291244506836,5,1.9333333333333333,1.9333333333333333,0.017857142857142856,0.2,1002,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8491180034078227,1,2.66367653285153,0.12338981329533115,0.025076788033358555,1.7983553424259202,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,51.86219726070281,38.317966302235924,10,2.566666666666667,2.5,0.041666666666666664,0.1,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8491180034078227,1,2.66367653285153,0.12338981329533115,0.025076788033358555,1.7983553424259202,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,40.867967574827134,70.31397438049316,6,2.466666666666667,2.433333333333333,0.014285714285714285,0.0,1009,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
90,2.8491180034078227,1,2.66367653285153,0.12338981329533115,0.025076788033358555,1.7983553424259202,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,31.268470518050655,29.91994841893514,6,2.2666666666666666,2.2,0.04477611940298507,0.16666666666666666,1010,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,3.2988555269828628,1,0.6018341429513772,0.7299653176327972,1.9098976394524985,0.731711672656687,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,29.3254822146508,37.718201637268066,0,1.7,1.7,0.0,0.0,465,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,3.2988555269828628,1,0.6018341429513772,0.7299653176327972,1.9098976394524985,0.731711672656687,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,43.53555211713237,49.136884689331055,1,2.3,2.3,0.0,0.0,6,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,3.2988555269828628,1,0.6018341429513772,0.7299653176327972,1.9098976394524985,0.731711672656687,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,29.58914113813831,34.33142375946045,2,1.9333333333333333,1.9333333333333333,0.0,0.0,889,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,3.2988555269828628,1,0.6018341429513772,0.7299653176327972,1.9098976394524985,0.731711672656687,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,66.01128922739336,74.83867772420247,4,2.433333333333333,2.433333333333333,0.0,0.0,994,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,3.2988555269828628,1,0.6018341429513772,0.7299653176327972,1.9098976394524985,0.731711672656687,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,52.59180290468277,55.3068733215332,2,2.3666666666666667,2.3333333333333335,0.014285714285714285,0.0,473,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,3.2988555269828628,1,0.6018341429513772,0.7299653176327972,1.9098976394524985,0.731711672656687,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,39.516798634682935,43.9335880279541,1,2.2666666666666666,2.2666666666666666,0.0,0.0,381,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,4.569180384930965,1,0.38265328585499997,0.0925348006908803,1.875174911552285,0.6887531394504504,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,25.78230571746826,16.09276596705119,5,1.8,1.7666666666666666,0.0196078431372549,0.0,983,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,4.569180384930965,1,0.38265328585499997,0.0925348006908803,1.875174911552285,0.6887531394504504,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,43.62174483268492,45.254273096720375,2,2.3333333333333335,2.3333333333333335,0.0,0.0,755,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,4.569180384930965,1,0.38265328585499997,0.0925348006908803,1.875174911552285,0.6887531394504504,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,25.029531386590772,30.70791753133138,2,1.9,1.9,0.0,0.0,987,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,4.569180384930965,1,0.38265328585499997,0.0925348006908803,1.875174911552285,0.6887531394504504,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,66.35377010222405,93.34797668457031,6,2.6,2.6,0.0,0.0,1002,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,4.569180384930965,1,0.38265328585499997,0.0925348006908803,1.875174911552285,0.6887531394504504,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,50.87328633954448,75.54486083984375,2,2.3666666666666667,2.3666666666666667,0.0,0.0,977,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
84,4.569180384930965,1,0.38265328585499997,0.0925348006908803,1.875174911552285,0.6887531394504504,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,38.39407262494487,31.313649495442707,3,2.2666666666666666,2.2,0.029850746268656716,0.0,914,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,12.944200639792324,1,1.0882068798954343,0.22034950162269637,1.916135425426218,0.2844603169358968,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,23.34340763092041,31.948973019917805,3,1.7666666666666666,1.7666666666666666,0.0,0.0,1001,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,12.944200639792324,1,1.0882068798954343,0.22034950162269637,1.916135425426218,0.2844603169358968,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,34.06407866939421,31.47290325164795,5,2.4,2.4,0.0,0.0,985,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,12.944200639792324,1,1.0882068798954343,0.22034950162269637,1.916135425426218,0.2844603169358968,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,20.482330322265625,42.45712407430013,4,1.9333333333333333,1.9333333333333333,0.0,0.0,1004,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,12.944200639792324,1,1.0882068798954343,0.22034950162269637,1.916135425426218,0.2844603169358968,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,41.52596879774524,33.62765121459961,19,2.8333333333333335,2.8,0.041666666666666664,0.10526315789473684,1004,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,12.944200639792324,1,1.0882068798954343,0.22034950162269637,1.916135425426218,0.2844603169358968,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,32.791855535199566,34.966458002726235,11,2.5,2.5,0.02857142857142857,0.18181818181818182,1004,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
78,12.944200639792324,1,1.0882068798954343,0.22034950162269637,1.916135425426218,0.2844603169358968,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,28.462120979062973,35.49400774637858,5,2.3333333333333335,2.3,0.014925373134328358,0.0,1003,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
