LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,j,dag,nshd_c,tpr_c,size,"
Hyperparameter set"
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,6,0.1333,0.9535,43,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,7,0.7333,0.8085,47,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,8,2.3333,0.4675,77,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,9,1.4667,0.6286,70,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,10,0.6,0.8627,51,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,11,0.5333,0.8333,48,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,12,0.7333,0.8308,65,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,13,0.2667,0.913,46,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,14,0.6333,0.85,60,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,15,0.9667,0.7333,60,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,16,0.9667,0.7667,60,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,17,2.8,0.4037,109,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,18,0.8,0.8036,56,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,19,0.5,0.8871,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,20,1.9333,0.5211,71,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,21,1.3,0.7013,77,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,22,1.8,0.5143,70,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,23,0.6667,0.7586,58,IMLE_Logistic_None
